21, 10.47.97.159, 8.41.222.150,1,6.160755396,24,50392,443,411.4583333,1,,,,,,,,,,,,,,,,
22, 10.47.97.159, 74.217.253.61,1,68.74204493,31,50393,443,303.0967742,1,,,,,,,,,,,,,,,,
23, 10.47.97.159, 107.21.47.27,1,59.90076494,35,50394,443,333.5142857,1,,,,,,,,,,,,,,,,
24, 10.47.97.159, 50.116.194.21,1,5.870877981,21,50395,443,434.4761905,1,,,,,,,,,,,,,,,,
25, 10.47.97.159, 34.199.175.118,1,68.67054796,26,50396,443,345.9615385,1,,,,,,,,,,,,,,,,
26, 10.47.97.159, 23.21.219.167,1,68.40040493,29,50397,443,330.0689655,1,,,,,,,,,,,,,,,,
27, 10.47.97.159, 18.213.24.80,1,31.45172191,28,50398,443,432.8214286,1,,,,,,,,,,,,,,,,
28, 10.47.97.159, 52.54.225.171,1,68.23749685,27,50399,443,279.7407407,1,,,,,,,,,,,,,,,,
29, 10.47.97.159, 34.206.66.85,1,59.91083288,37,50400,443,294.7027027,1,,,,,,,,,,,,,,,,
30, 10.47.97.159, 108.174.11.17,1,65.80715108,859,50401,443,518.7636787,1,,,,,,,,,,,,,,,,
31, 10.47.97.159, 108.174.10.14,1,49.80009699,29,50402,443,314.0344828,1,,,,,,,,,,,,,,,,
34, 10.47.97.159, 192.229.163.180,1,60.21643305,86,50403,443,678.7093023,1,,,,,,,,,,,,,,,,
35, 10.47.97.159, 192.229.163.180,1,56.00891805,230,50404,443,806.1347826,1,,,,,,,,,,,,,,,,
36, 10.47.97.159, 68.67.178.197,1,13.906708,33,50405,443,475.5151515,1,,,,,,,,,,,,,,,,
37, 10.47.97.159, 108.174.10.14,1,51.69069982,32,50406,443,257.34375,1,,,,,,,,,,,,,,,,
38, 10.47.97.159, 192.229.173.136,1,9.709578037,21,50407,443,355.1904762,1,,,,,,,,,,,,,,,,
39, 10.47.97.159, 184.73.247.90,1,67.80947781,10,50408,443,92.6,1,,,,,,,,,,,,,,,,
42, 10.47.97.159, 104.92.26.51,1,10.27470994,16,50409,443,102.6875,1,,,,,,,,,,,,,,,,
45, 10.47.97.159, 108.174.11.17,1,46.25738406,29,50410,443,313.0344828,1,,,,,,,,,,,,,,,,
33, 10.47.97.159, 216.58.193.164,0,28.72300601,32,51003,443,351.375,1,,,,,,,,,,,,,,,,
18, 10.47.97.159, 64.233.185.154,0,0.190000772,25,51123,443,733.64,1,,,,,,,,,,,,,,,,
7, 10.47.97.159, 64.233.177.156,0,75.599576,265,52811,443,379.4377358,1,,,,,,,,,,,,,,,,
20, 10.47.97.159, 172.217.3.230,0,1.130497932,149,54927,443,849.557047,1,,,,,,,,,,,,,,,,
0, 10.47.97.159, 40.136.10.147,0,18.74032211,10,57208,443,130.6,1,,,,,,,,,,,,,,,,
32, 10.47.97.159, 64.233.176.157,0,25.95707107,19,64897,443,300.3157895,1,,,,,,,,,,,,,,,,
3, 35.190.62.200, 10.47.97.159,1,0.014508009,10,443,50254,57.1,2,,,,,,,,,,,,,,,,
7, 206.82.78.151, 10.47.97.159,1,4.623505831,1232,443,50589,797.4269481,2,,,,,,,,,,,,,,,,
8, 185.199.108.153, 10.47.97.159,1,97.92878103,16,443,50380,56.0625,2,,,,,,,,,,,,,,,,
7, 10.47.97.159, 40.136.10.141,0,0.502699137,281,49615,443,996.0462633,2,,,,,,,,,,,,,,,,
12, 10.47.97.159, 40.136.3.123,0,4.984323978,325,49690,443,1077.190769,2,,,,,,,,,,,,,,,,
10, 10.47.97.159, 104.17.147.7,1,80.26218867,13,49982,443,44.84615385,2,,,,,,,,,,,,,,,,
4, 10.47.97.159, 151.101.184.157,1,6.799216986,13,50182,443,54.23076923,2,,,,,,,,,,,,,,,,
3, 10.47.97.159, 151.101.186.49,1,7.33365202,11,50184,443,55.72727273,2,,,,,,,,,,,,,,,,
5, 10.47.97.159, 151.101.184.84,1,6.717722178,13,50282,443,54.23076923,2,,,,,,,,,,,,,,,,
1, 10.47.97.159, 206.82.78.151,1,58.73004293,2298,50576,443,874.8559617,2,,,,,,,,,,,,,,,,
8, 10.47.97.159, 54.148.48.62,1,13.97794199,51,50579,443,791.8627451,2,,,,,,,,,,,,,,,,
2, 10.47.97.159, 54.148.48.62,1,0.01792717,23,50579,443,864.2173913,2,,,,,,,,,,,,,,,,
3, 10.47.97.159, 54.148.48.62,1,120.3260911,106,50579,443,816.4528302,2,,,,,,,,,,,,,,,,
9, 10.47.97.159, 54.148.48.62,1,119.1406002,29,50579,443,694.3103448,2,,,,,,,,,,,,,,,,
3, 10.47.97.159, 206.82.78.151,1,53.08873701,1150,50580,443,889.5104348,2,,,,,,,,,,,,,,,,
0, 10.47.97.159, 206.82.78.151,1,16.9152267,2483,50580,443,831.0249698,2,,,,,,,,,,,,,,,,
0, 10.47.97.159, 206.82.78.151,1,166.85286,5572,50580,443,855.0762742,2,,,,,,,,,,,,,,,,
8, 10.47.97.159, 206.82.78.151,1,129.4995401,2535,50580,443,870.7317554,2,,,,,,,,,,,,,,,,
13, 10.47.97.159, 192.30.253.113,1,0.316990137,43,50586,443,195.5813953,2,,,,,,,,,,,,,,,,
5, 10.47.97.159, 206.82.78.151,1,7.293217897,1460,50587,443,818.4178082,2,,,,,,,,,,,,,,,,
4, 10.47.97.159, 206.82.78.151,1,159.8963389,3699,50587,443,878.5077048,2,,,,,,,,,,,,,,,,
1, 10.47.97.159, 206.82.78.151,1,144.51319,6720,50587,443,869.8846726,2,,,,,,,,,,,,,,,,
6, 10.47.97.159, 206.82.78.151,1,7.305105925,2525,50588,443,806.1976238,2,,,,,,,,,,,,,,,,
14, 10.47.97.159, 54.186.119.254,1,0.430386305,67,50590,443,650.6716418,2,,,,,,,,,,,,,,,,
15, 10.47.97.159, 99.84.168.94,1,10.20731378,28,50591,443,326.4285714,2,,,,,,,,,,,,,,,,
7, 10.47.97.159, 54.89.4.184,1,73.07318592,30,50595,443,226.9,2,,,,,,,,,,,,,,,,
10, 10.47.97.159, 173.194.219.138,0,15.10574389,13,50733,443,360.1538462,2,,,,,,,,,,,,,,,,
11, 10.47.97.159, 40.136.3.77,0,35.5474577,1128,50840,443,1122.961879,2,,,,,,,,,,,,,,,,
1, 10.47.97.159, 40.136.3.77,0,0.334593773,184,50840,443,1122.956522,2,,,,,,,,,,,,,,,,
0, 10.47.97.159, 172.217.0.142,0,53.05469894,147,51228,443,369.9659864,2,,,,,,,,,,,,,,,,
4, 10.47.97.159, 172.217.0.142,0,5.15872097,13,51228,443,250.2307692,2,,,,,,,,,,,,,,,,
2, 10.47.97.159, 172.217.0.142,0,160.0487983,124,51228,443,360.4758065,2,,,,,,,,,,,,,,,,
0, 10.47.97.159, 172.217.0.142,0,136.9110541,150,51228,443,438.5466667,2,,,,,,,,,,,,,,,,
5, 10.47.97.159, 172.217.10.163,0,15.06544018,19,51943,443,468.4210526,2,,,,,,,,,,,,,,,,
4, 10.47.97.159, 216.58.193.164,0,23.98326492,15,54448,443,152.6,2,,,,,,,,,,,,,,,,
12, 10.47.97.159, 64.233.185.132,0,0.079996109,69,54913,443,1194.971014,2,,,,,,,,,,,,,,,,
6, 10.47.97.159, 74.125.159.12,0,0.233304024,167,55013,443,1230.952096,2,,,,,,,,,,,,,,,,
5, 10.47.97.159, 74.125.159.12,0,45.09717703,859,55755,443,1194.643772,2,,,,,,,,,,,,,,,,
2, 10.47.97.159, 74.125.159.12,0,0.219218016,195,57704,443,1065.328205,2,,,,,,,,,,,,,,,,
11, 10.47.97.159, 40.136.10.153,0,15.045825,12,60925,443,389.9166667,2,,,,,,,,,,,,,,,,
2, 10.47.97.159, 40.136.10.141,0,51.34914565,1847,61017,443,1015.473741,2,,,,,,,,,,,,,,,,
6, 10.47.97.159, 74.125.21.156,0,8.226212025,15,61601,443,153,2,,,,,,,,,,,,,,,,
1, 10.47.97.159, 172.217.11.138,0,0.101677179,10,61840,443,435.7,2,,,,,,,,,,,,,,,,
13, 10.47.97.159, 40.136.10.150,0,15.0734942,12,62373,443,409.25,2,,,,,,,,,,,,,,,,
7, 10.47.97.159, 40.136.10.152,0,0.090950966,27,62482,443,875.9259259,2,,,,,,,,,,,,,,,,
6, 10.47.97.159, 40.136.10.141,0,21.02724695,193,63611,443,1099.735751,2,,,,,,,,,,,,,,,,
9, 10.47.97.159, 40.136.10.153,0,36.68807197,24,63837,443,355.6666667,2,,,,,,,,,,,,,,,,
10, 10.47.97.159, 216.239.32.116,0,15.03806901,16,63995,443,327.5625,2,,,,,,,,,,,,,,,,
9, 10.47.97.159, 40.136.3.77,0,8.408753157,443,64946,443,1146.340858,2,,,,,,,,,,,,,,,,
16, 10.47.97.159, 40.136.3.77,0,21.58107901,981,65248,443,1126.942915,2,,,,,,,,,,,,,,,,
0, 17.132.8.79, 10.47.97.159,1,3.083976984,410,443,50673,837.1682927,3,,,,,,,,,,,,,,,,
1, 10.47.97.159, 224.0.0.251,0,3.585037947,13,5353,5353,163.3846154,3,,,,,,,,,,,,,,,,
0, 10.47.72.220, 10.47.97.159,0,29.75051522,11892,16393,16393,792.7693407,3,,,,,,,,,,,,,,,,
1, 10.47.97.159, 128.163.238.125,0,28.97667217,28,16393,4339,100,3,,,,,,,,,,,,,,,,
0, 10.47.72.220, 10.47.97.159,0,39.46445394,11992,16393,16393,699.435457,3,,,,,,,,,,,,,,,,
0, 10.47.72.220, 10.47.97.159,0,39.5396812,11847,16393,16393,702.2600658,3,,,,,,,,,,,,,,,,
0, 10.47.97.159, 10.47.72.220,0,39.09420204,11986,16393,16393,658.8058568,3,,,,,,,,,,,,,,,,
0, 10.47.72.220, 10.47.97.159,0,29.59631896,11920,16393,16393,796.153943,3,,,,,,,,,,,,,,,,
0, 10.47.72.220, 10.47.97.159,0,25.27807999,11986,16393,16393,863.2220924,3,,,,,,,,,,,,,,,,
0, 10.47.72.220, 10.47.97.159,0,34.04984093,11983,16393,16393,818.3393975,3,,,,,,,,,,,,,,,,
0, 10.47.72.220, 10.47.97.159,0,35.86184382,11994,16393,16393,801.1328164,3,,,,,,,,,,,,,,,,
0, 10.47.97.159, 10.47.72.220,0,32.50776887,11950,16393,16393,815.8896234,3,,,,,,,,,,,,,,,,
0, 10.47.72.220, 10.47.97.159,0,27.83811307,11996,16393,16393,873.485912,3,,,,,,,,,,,,,,,,
0, 10.47.97.159, 10.47.72.220,0,25.32948613,11998,16393,16393,877.2912985,3,,,,,,,,,,,,,,,,
0, 10.47.97.159, 10.47.72.220,0,30.33999181,11996,16393,16393,809.5152551,3,,,,,,,,,,,,,,,,
0, 10.47.97.159, 10.47.72.220,0,27.6934011,11996,16393,16393,805.508086,3,,,,,,,,,,,,,,,,
2, 10.47.97.159, 192.30.253.112,1,0.225503922,43,50610,443,189.7209302,3,,,,,,,,,,,,,,,,
1, 10.47.97.159, 17.248.186.68,1,19.77902889,47,50612,443,484.212766,3,,,,,,,,,,,,,,,,
2, 10.47.97.159, 23.79.74.219,1,2.084587097,27,50613,443,355.6296296,3,,,,,,,,,,,,,,,,
3, 10.47.97.159, 23.44.168.99,1,2.374580145,24,50614,443,290.2083333,3,,,,,,,,,,,,,,,,
4, 10.47.97.159, 17.151.240.36,1,0.273272991,18,50615,443,423.8888889,3,,,,,,,,,,,,,,,,
5, 10.47.97.159, 23.44.168.99,1,1.837724924,25,50616,443,313.76,3,,,,,,,,,,,,,,,,
1, 10.47.97.159, 34.192.80.237,1,0.179994822,18,50617,443,412.2777778,3,,,,,,,,,,,,,,,,
2, 10.47.97.159, 17.248.136.105,1,0.282206059,24,50618,443,556.25,3,,,,,,,,,,,,,,,,
3, 10.47.97.159, 17.248.136.105,1,0.47019434,30,50619,443,578.2666667,3,,,,,,,,,,,,,,,,
1, 10.47.97.159, 192.30.253.113,1,0.226204872,44,50622,443,185.7954545,3,,,,,,,,,,,,,,,,
3, 10.47.97.159, 64.233.177.94,1,12.80044389,18,50625,443,169.9444444,3,,,,,,,,,,,,,,,,
2, 10.47.97.159, 157.240.2.35,1,38.47028017,54,50628,443,481.2962963,3,,,,,,,,,,,,,,,,
6, 10.47.97.159, 157.240.2.35,1,35.61883497,60,50628,443,442.4666667,3,,,,,,,,,,,,,,,,
2, 10.47.97.159, 157.240.2.35,1,47.05706906,27,50628,443,263.3703704,3,,,,,,,,,,,,,,,,
4, 10.47.97.159, 157.240.2.20,1,44.02918196,15,50649,443,72,3,,,,,,,,,,,,,,,,
2, 10.47.97.159, 157.240.2.20,1,55.02807713,20,50649,443,132.2,3,,,,,,,,,,,,,,,,
1, 10.47.97.159, 157.240.2.20,1,44.02961612,15,50649,443,72,3,,,,,,,,,,,,,,,,
10, 10.47.97.159, 157.240.2.20,1,4.896217108,12,50650,443,136.9166667,3,,,,,,,,,,,,,,,,
1, 10.47.97.159, 157.240.2.20,1,50.46140432,37,50650,443,426.6756757,3,,,,,,,,,,,,,,,,
6, 10.47.97.159, 157.240.2.20,1,5.081003904,12,50650,443,134.5,3,,,,,,,,,,,,,,,,
5, 10.47.97.159, 157.240.2.20,1,30.13729572,12,50661,443,72,3,,,,,,,,,,,,,,,,
3, 10.47.97.159, 157.240.2.20,1,50.30389285,22,50661,443,124.9090909,3,,,,,,,,,,,,,,,,
5, 10.47.97.159, 157.240.2.20,1,40.16636109,15,50661,443,72,3,,,,,,,,,,,,,,,,
7, 10.47.97.159, 40.136.3.83,0,15.07885718,16,51102,443,568.3125,3,,,,,,,,,,,,,,,,
9, 10.47.97.159, 74.125.196.102,0,0.107015848,16,52337,443,554.375,3,,,,,,,,,,,,,,,,
6, 10.47.97.159, 64.233.177.94,0,24.23694515,176,54232,443,861.0568182,3,,,,,,,,,,,,,,,,
8, 10.47.97.159, 172.217.10.206,0,15.14393187,33,57866,443,832.3636364,3,,,,,,,,,,,,,,,,
1, 10.47.97.159, 10.47.72.220,0,48.09887433,11129,58924,64247,701.6463294,3,,,,,,,,,,,,,,,,
0, 10.47.97.159, 10.47.72.220,0,56.17835736,11779,58924,64247,643.1956023,3,,,,,,,,,,,,,,,,
4, 10.47.97.159, 157.240.2.48,0,50.08017302,12,58924,40002,54,3,,,,,,,,,,,,,,,,
5, 10.47.97.159, 157.240.2.4,0,50.07768297,12,58924,0,54,3,,,,,,,,,,,,,,,,
0, 10.47.97.159, 10.47.72.220,0,49.67546129,11795,58924,64247,674.3370072,3,,,,,,,,,,,,,,,,
3, 10.47.97.159, 157.240.2.48,0,40.06520009,10,58924,40002,54,3,,,,,,,,,,,,,,,,
4, 10.47.97.159, 157.240.2.4,0,40.06572318,10,58924,0,54,3,,,,,,,,,,,,,,,,
0, 80.249.99.148, 10.47.97.159,1,10.15586185,10959,80,50814,1155.40323,4,,,,,,,,,,,,,,,,
0, 80.249.99.148, 10.47.97.159,1,2.833374023,162,80,50814,1035.209877,4,,,,,,,,,,,,,,,,
2, 80.249.99.148, 10.47.97.159,1,8.110252857,1682,80,50818,1151.995244,4,,,,,,,,,,,,,,,,
6, 80.249.99.148, 10.47.97.159,1,0.594601154,38,80,50821,870.3421053,4,,,,,,,,,,,,,,,,
0, 80.249.99.148, 10.47.97.159,1,12.29849076,5288,80,50821,1041.591528,4,,,,,,,,,,,,,,,,
1, 80.249.99.148, 10.47.97.159,1,12.30052996,3700,80,50820,1029.845405,4,,,,,,,,,,,,,,,,
2, 80.249.99.148, 10.47.97.159,1,12.27638388,2988,80,50819,987.523427,4,,,,,,,,,,,,,,,,
6, 80.249.99.148, 10.47.97.159,1,4.001093864,759,80,50827,923.1146245,4,,,,,,,,,,,,,,,,
0, 80.249.99.148, 10.47.97.159,1,11.49352217,8001,80,50826,1119.491564,4,,,,,,,,,,,,,,,,
1, 80.249.99.148, 10.47.97.159,1,9.639851093,2056,80,50824,1025.108949,4,,,,,,,,,,,,,,,,
2, 80.249.99.148, 10.47.97.159,1,6.980824947,1943,80,50828,1135.676788,4,,,,,,,,,,,,,,,,
0, 80.249.99.148, 10.47.97.159,1,13.55968499,4698,80,50828,1097.869732,4,,,,,,,,,,,,,,,,
1, 80.249.99.148, 10.47.97.159,1,9.802738905,4682,80,50828,1201.043998,4,,,,,,,,,,,,,,,,
4, 80.249.99.148, 10.47.97.159,1,6.486864805,1281,80,50836,929.1647151,4,,,,,,,,,,,,,,,,
2, 80.249.99.148, 10.47.97.159,1,14.76961398,1299,80,50833,1113.234796,4,,,,,,,,,,,,,,,,
4, 80.249.99.148, 10.47.97.159,1,13.33787417,1304,80,50836,991.1656442,4,,,,,,,,,,,,,,,,
0, 80.249.99.148, 10.47.97.159,1,10.58763695,8146,80,50833,1162.065799,4,,,,,,,,,,,,,,,,
1, 80.249.99.148, 10.47.97.159,1,10.49005604,3854,80,50834,1113.736378,4,,,,,,,,,,,,,,,,
0, 80.249.99.148, 10.47.97.159,1,11.33187985,8415,80,50833,1087.973381,4,,,,,,,,,,,,,,,,
1, 80.249.99.148, 10.47.97.159,1,11.23642278,2920,80,50834,1024.836986,4,,,,,,,,,,,,,,,,
2, 80.249.99.148, 10.47.97.159,1,2.974786043,431,80,50839,832.9675174,4,,,,,,,,,,,,,,,,
3, 80.249.99.148, 10.47.97.159,1,2.182551146,230,80,50840,785.5521739,4,,,,,,,,,,,,,,,,
0, 152.199.4.33, 10.47.97.159,1,8.048878908,11977,443,50749,1014.00693,4,,,,,,,,,,,,,,,,
0, 152.199.4.33, 10.47.97.159,1,8.069843769,11990,443,50749,1050.865388,4,,,,,,,,,,,,,,,,
0, 152.199.4.33, 10.47.97.159,1,9.413472891,11989,443,50749,1036.639503,4,,,,,,,,,,,,,,,,
1, 104.16.130.3, 10.47.97.159,1,7.253644228,7144,443,50770,815.2784155,4,,,,,,,,,,,,,,,,
1, 104.16.130.3, 10.47.97.159,1,9.45547986,7300,443,50770,811.8815068,4,,,,,,,,,,,,,,,,
0, 104.16.130.3, 10.47.97.159,1,7.710151911,7318,443,50770,827.1276305,4,,,,,,,,,,,,,,,,
3, 151.101.186.49, 10.47.97.159,1,6.626869917,11,443,50725,60.09090909,4,,,,,,,,,,,,,,,,
0, 104.16.130.3, 10.47.97.159,1,10.73696113,6651,443,50770,828.368516,4,,,,,,,,,,,,,,,,
1, 10.47.97.159, 104.16.130.3,1,10.65349007,11969,50770,443,842.7400785,4,,,,,,,,,,,,,,,,
0, 10.47.97.159, 104.16.130.3,1,10.10839581,11989,50770,443,845.7297523,4,,,,,,,,,,,,,,,,
0, 10.47.97.159, 192.28.144.75,1,5.275377989,17,50788,443,173.8235294,4,,,,,,,,,,,,,,,,
1, 10.47.97.159, 104.244.36.20,1,0.147568226,11,50817,443,243.9090909,4,,,,,,,,,,,,,,,,
2, 10.47.97.159, 80.249.99.148,1,2.057332993,983,50818,80,837.2787386,4,,,,,,,,,,,,,,,,
4, 10.47.97.159, 80.249.99.148,1,4.024661779,1213,50819,80,827.346249,4,,,,,,,,,,,,,,,,
5, 10.47.97.159, 80.249.99.148,1,3.91957593,1742,50820,80,1042.004018,4,,,,,,,,,,,,,,,,
1, 10.47.97.159, 80.249.99.148,1,15.18229079,5332,50823,80,1110.673856,4,,,,,,,,,,,,,,,,
2, 10.47.97.159, 80.249.99.148,1,15.7306459,3592,50824,80,1032.865813,4,,,,,,,,,,,,,,,,
3, 10.47.97.159, 80.249.99.148,1,9.993980885,1508,50825,80,865.5265252,4,,,,,,,,,,,,,,,,
5, 10.47.97.159, 80.249.99.148,1,5.495755911,766,50826,80,975.9869452,4,,,,,,,,,,,,,,,,
0, 10.47.97.159, 80.249.99.148,1,12.11874509,6595,50833,80,987.9097801,4,,,,,,,,,,,,,,,,
1, 10.47.97.159, 80.249.99.148,1,12.13356185,1176,50834,80,884.2780612,4,,,,,,,,,,,,,,,,
1, 10.47.97.159, 80.249.99.148,1,14.82716703,1697,50834,80,1090.149676,4,,,,,,,,,,,,,,,,
2, 10.47.97.159, 80.249.99.148,1,8.758053064,2920,50835,80,1011.14863,4,,,,,,,,,,,,,,,,
3, 10.47.97.159, 80.249.99.148,1,14.75160193,1045,50835,80,1056.719617,4,,,,,,,,,,,,,,,,
0, 10.47.97.159, 64.233.177.155,0,0.096270084,11,54120,443,427.6363636,4,,,,,,,,,,,,,,,,
3, 10.47.97.159, 40.136.3.109,0,0.38991785,19,54157,443,181.1578947,4,,,,,,,,,,,,,,,,
4, 10.47.97.159, 40.136.3.109,0,0.153496265,13,60040,443,377.7692308,4,,,,,,,,,,,,,,,,
3, 10.47.97.159, 216.58.193.174,0,0.129063129,15,65484,443,588.8666667,4,,,,,,,,,,,,,,,,
